42991659,8.4951316,57.0377045,10.26241314
42991660,8.4934561,57.0388635,9.854163815
42991660,8.4932023,57.0388068,9.755685517
42991661,8.4915196,57.0348166,12.55282309
42991661,8.4891618,57.0355816,11.94876189
42991661,8.4888485,57.0356551,11.919896
42991661,8.4882028,57.0357096,11.43693083
42991661,8.4868158,57.0359197,10.85131771
42991661,8.4860267,57.0360844,10.92411797
42991661,8.4855818,57.036193,10.9290917
42991661,8.4842823,57.0365102,10.57948279
42991662,8.4868158,57.0359197,10.98048396
42991663,8.5130168,57.0380911,11.9131258
42991663,8.5121478,57.0371778,11.66935996
42991664,8.4945638,57.038257,11.14843256
42991665,8.4936964,57.0374783,10.89138727
42991665,8.4935132,57.0374882,10.61514108
42991665,8.491621,57.0379374,10.04159857
42991665,8.4900758,57.0383087,10.06685888
42991665,8.4885555,57.0387995,9.507472626
42991665,8.4884066,57.0389429,9.124789057
42991665,8.4885659,57.0393508,9.164809874
42991665,8.4884962,57.0394419,8.834679666
42991665,8.4881143,57.0395223,8.988026031
143305401,9.502717,56.614923,33.75608418
91226220,9.8600316,57.0699237,0.988898455
91226223,9.8592863,57.0697554,1.08612855
91226223,9.8592865,57.0694573,1.030600807
91226229,9.8733289,57.0626141,2.019975285
125829144,9.9849413,56.6287241,59.50617885
125829146,10.002794,56.6391678,69.47378858
125829146,10.001571,56.6408315,78.02338434
125829146,10.0011632,56.6410793,80.02388073
125829146,10.00097,56.6412209,81.80174343
125829146,10.0006912,56.6414215,82.39329799
125829146,10.0005366,56.6414993,83.06728986
125829146,10.0002834,56.6414569,83.01991657
125829146,10.0000904,56.6415277,82.65855606
125829146,9.9997471,56.642153,82.94256636
125829146,9.9995969,56.6422592,82.93973103
125829146,9.9993778,56.6422309,82.07086381
125829146,9.9971463,56.6415701,72.35459983
125829146,9.9967001,56.6411973,71.7429934
125829146,9.9964641,56.6411383,70.25015245
125829146,9.9888895,56.6423181,55.9104831
125829146,9.9879453,56.6421766,51.43732026
125829148,10.0014851,56.6341059,83.53440754
125829148,10.0014208,56.6366785,76.01527565
125829148,10.0015925,56.6369145,75.26483356
125829148,10.0019142,56.6373512,71.5569213
125829148,10.0019572,56.63754,70.36312892
125829148,10.0020216,56.6377406,70.07475422
125829148,10.0025794,56.6389907,69.74730079
125829148,10.002794,56.6391678,69.74799443
125829148,10.0032661,56.6392976,69.85285053
125829148,10.0058839,56.6400173,69.42184383
125829148,10.0074289,56.6404421,67.56185508
80546821.37,9.380789305,56.83819839,47.84545642
80580098.92,9.384741724,56.83752596,48.05934453
80613376.47,9.388694144,56.83685352,48.27323265
80646654.02,9.392646563,56.83618108,48.48712077
80679931.57,9.396598982,56.83550864,48.70100888
80713209.12,9.400551402,56.83483621,48.914897
80746486.67,9.404503821,56.83416377,49.12878511
80779764.22,9.40845624,56.83349133,49.34267323
80813041.77,9.41240866,56.83281889,49.55656134
80846319.32,9.416361079,56.83214646,49.77044946
80879596.87,9.420313498,56.83147402,49.98433758
80912874.42,9.424265918,56.83080158,50.19822569
80946151.98,9.428218337,56.83012914,50.41211381
80979429.53,9.432170756,56.8294567,50.62600192
81012707.08,9.436123176,56.82878427,50.83989004
81045984.63,9.440075595,56.82811183,51.05377816
81079262.18,9.444028014,56.82743939,51.26766627
81112539.73,9.447980433,56.82676695,51.48155439
81145817.28,9.451932853,56.82609452,51.6954425
81179094.83,9.455885272,56.82542208,51.90933062
81212372.38,9.459837691,56.82474964,52.12321874
81245649.93,9.463790111,56.8240772,52.33710685
81278927.48,9.46774253,56.82340477,52.55099497
81312205.03,9.471694949,56.82273233,52.76488308
81345482.59,9.475647369,56.82205989,52.9787712
81378760.14,9.479599788,56.82138745,53.19265932
81412037.69,9.483552207,56.82071502,53.40654743
81445315.24,9.487504627,56.82004258,53.62043555
81478592.79,9.491457046,56.81937014,53.83432366
81511870.34,9.495409465,56.8186977,54.04821178
81545147.89,9.499361885,56.81802527,54.26209989
81578425.44,9.503314304,56.81735283,54.47598801
81611702.99,9.507266723,56.81668039,54.68987613
81644980.54,9.511219143,56.81600795,54.90376424
81678258.09,9.515171562,56.81533551,55.11765236
81711535.64,9.519123981,56.81466308,55.33154047
81744813.2,9.523076401,56.81399064,55.54542859
81778090.75,9.52702882,56.8133182,55.75931671
81811368.3,9.530981239,56.81264576,55.97320482
81844645.85,9.534933658,56.81197333,56.18709294
81877923.4,9.538886078,56.81130089,56.40098105
81911200.95,9.542838497,56.81062845,56.61486917
81944478.5,9.546790916,56.80995601,56.82875729
81977756.05,9.550743336,56.80928358,57.0426454
82011033.6,9.554695755,56.80861114,57.25653352
82044311.15,9.558648174,56.8079387,57.47042163
82077588.7,9.562600594,56.80726626,57.68430975
82110866.25,9.566553013,56.80659383,57.89819787
82144143.81,9.570505432,56.80592139,58.11208598
82177421.36,9.574457852,56.80524895,58.3259741
82210698.91,9.578410271,56.80457651,58.53986221
82243976.46,9.58236269,56.80390408,58.75375033
82277254.01,9.58631511,56.80323164,58.96763844
82310531.56,9.590267529,56.8025592,59.18152656
82343809.11,9.594219948,56.80188676,59.39541468
82377086.66,9.598172368,56.80121432,59.60930279
82410364.21,9.602124787,56.80054189,59.82319091
82443641.76,9.606077206,56.79986945,60.03707902
82476919.31,9.610029626,56.79919701,60.25096714
82510196.86,9.613982045,56.79852457,60.46485526
82543474.42,9.617934464,56.79785214,60.67874337
82576751.97,9.621886884,56.7971797,60.89263149
82610029.52,9.625839303,56.79650726,61.1065196
82643307.07,9.629791722,56.79583482,61.32040772
82676584.62,9.633744141,56.79516239,61.53429584
82709862.17,9.637696561,56.79448995,61.74818395
82743139.72,9.64164898,56.79381751,61.96207207
82776417.27,9.645601399,56.79314507,62.17596018
82809694.82,9.649553819,56.79247264,62.3898483
82842972.37,9.653506238,56.7918002,62.60373642
82876249.92,9.657458657,56.79112776,62.81762453
82909527.47,9.661411077,56.79045532,63.03151265
82942805.02,9.665363496,56.78978289,63.24540076
82976082.58,9.669315915,56.78911045,63.45928888
83009360.13,9.673268335,56.78843801,63.67317699
83042637.68,9.677220754,56.78776557,63.88706511
83075915.23,9.681173173,56.78709313,64.10095323
83109192.78,9.685125593,56.7864207,64.31484134
83142470.33,9.689078012,56.78574826,64.52872946
83175747.88,9.693030431,56.78507582,64.74261757
83209025.43,9.696982851,56.78440338,64.95650569
83242302.98,9.70093527,56.78373095,65.17039381
83275580.53,9.704887689,56.78305851,65.38428192
83308858.08,9.708840109,56.78238607,65.59817004
83342135.63,9.712792528,56.78171363,65.81205815
83375413.19,9.716744947,56.7810412,66.02594627
83408690.74,9.720697366,56.78036876,66.23983439
83441968.29,9.724649786,56.77969632,66.4537225
83475245.84,9.728602205,56.77902388,66.66761062
83508523.39,9.732554624,56.77835145,66.88149873
83541800.94,9.736507044,56.77767901,67.09538685
83575078.49,9.740459463,56.77700657,67.30927497
83608356.04,9.744411882,56.77633413,67.52316308
83641633.59,9.748364302,56.7756617,67.7370512
83674911.14,9.752316721,56.77498926,67.95093931
83708188.69,9.75626914,56.77431682,68.16482743
83741466.24,9.76022156,56.77364438,68.37871554
83774743.8,9.764173979,56.77297194,68.59260366
83808021.35,9.768126398,56.77229951,68.80649178
83841298.9,9.772078818,56.77162707,69.02037989
83874576.45,9.776031237,56.77095463,69.23426801
83907854,9.779983656,56.77028219,69.44815612
83941131.55,9.783936076,56.76960976,69.66204424
83974409.1,9.787888495,56.76893732,69.87593236
84007686.65,9.791840914,56.76826488,70.08982047
84040964.2,9.795793334,56.76759244,70.30370859
84074241.75,9.799745753,56.76692001,70.5175967
84107519.3,9.803698172,56.76624757,70.73148482
84140796.85,9.807650592,56.76557513,70.94537294
84174074.41,9.811603011,56.76490269,71.15926105
84207351.96,9.81555543,56.76423026,71.37314917
84240629.51,9.819507849,56.76355782,71.58703728
84273907.06,9.823460269,56.76288538,71.8009254
84307184.61,9.827412688,56.76221294,72.01481352
84340462.16,9.831365107,56.76154051,72.22870163
84373739.71,9.835317527,56.76086807,72.44258975
84407017.26,9.839269946,56.76019563,72.65647786
84440294.81,9.843222365,56.75952319,72.87036598
84473572.36,9.847174785,56.75885075,73.08425409
84506849.91,9.851127204,56.75817832,73.29814221
84540127.46,9.855079623,56.75750588,73.51203033
84573405.02,9.859032043,56.75683344,73.72591844
84606682.57,9.862984462,56.756161,73.93980656
84639960.12,9.866936881,56.75548857,74.15369467
84673237.67,9.870889301,56.75481613,74.36758279
84706515.22,9.87484172,56.75414369,74.58147091
84739792.77,9.878794139,56.75347125,74.79535902
84773070.32,9.882746559,56.75279882,75.00924714
84806347.87,9.886698978,56.75212638,75.22313525
84839625.42,9.890651397,56.75145394,75.43702337
84872902.97,9.894603817,56.7507815,75.65091149
84906180.52,9.898556236,56.75010907,75.8647996
84939458.07,9.902508655,56.74943663,76.07868772
84972735.63,9.906461074,56.74876419,76.29257583
85006013.18,9.910413494,56.74809175,76.50646395
85039290.73,9.914365913,56.74741932,76.72035207
85072568.28,9.918318332,56.74674688,76.93424018
85105845.83,9.922270752,56.74607444,77.1481283
85139123.38,9.926223171,56.745402,77.36201641
85172400.93,9.93017559,56.74472956,77.57590453
85205678.48,9.93412801,56.74405713,77.78979264
85238956.03,9.938080429,56.74338469,78.00368076
85272233.58,9.942032848,56.74271225,78.21756888
85305511.13,9.945985268,56.74203981,78.43145699
85338788.68,9.949937687,56.74136738,78.64534511
85372066.23,9.953890106,56.74069494,78.85923322
85405343.79,9.957842526,56.7400225,79.07312134
85438621.34,9.961794945,56.73935006,79.28700946
85471898.89,9.965747364,56.73867763,79.50089757
85505176.44,9.969699784,56.73800519,79.71478569
85538453.99,9.973652203,56.73733275,79.9286738
85571731.54,9.977604622,56.73666031,80.14256192
85605009.09,9.981557042,56.73598788,80.35645004
85638286.64,9.985509461,56.73531544,80.57033815
85671564.19,9.98946188,56.734643,80.78422627
85704841.74,9.9934143,56.73397056,80.99811438
85738119.29,9.997366719,56.73329813,81.2120025
85771396.84,10.00131914,56.73262569,81.42589062
85804674.4,10.00527156,56.73195325,81.63977873
85837951.95,10.00922398,56.73128081,81.85366685
85871229.5,10.0131764,56.73060837,82.06755496
85904507.05,10.01712882,56.72993594,82.28144308
85937784.6,10.02108123,56.7292635,82.49533119
85971062.15,10.02503365,56.72859106,82.70921931
86004339.7,10.02898607,56.72791862,82.92310743
86037617.25,10.03293849,56.72724619,83.13699554
86070894.8,10.03689091,56.72657375,83.35088366
86104172.35,10.04084333,56.72590131,83.56477177
86137449.9,10.04479575,56.72522887,83.77865989
86170727.45,10.04874817,56.72455644,83.99254801
86204005.01,10.05270059,56.723884,84.20643612
86237282.56,10.05665301,56.72321156,84.42032424
86270560.11,10.06060543,56.72253912,84.63421235
86303837.66,10.06455785,56.72186669,84.84810047
86337115.21,10.06851027,56.72119425,85.06198859
86370392.76,10.07246269,56.72052181,85.2758767
86403670.31,10.07641511,56.71984937,85.48976482
86436947.86,10.08036752,56.71917694,85.70365293
86470225.41,10.08431994,56.7185045,85.91754105
86503502.96,10.08827236,56.71783206,86.13142917
86536780.51,10.09222478,56.71715962,86.34531728
86570058.06,10.0961772,56.71648718,86.5592054
86603335.62,10.10012962,56.71581475,86.77309351
86636613.17,10.10408204,56.71514231,86.98698163
86669890.72,10.10803446,56.71446987,87.20086974
86703168.27,10.11198688,56.71379743,87.41475786
86736445.82,10.1159393,56.713125,87.62864598
86769723.37,10.11989172,56.71245256,87.84253409
86803000.92,10.12384414,56.71178012,88.05642221
86836278.47,10.12779656,56.71110768,88.27031032
86869556.02,10.13174898,56.71043525,88.48419844
86902833.57,10.13570139,56.70976281,88.69808656
86936111.12,10.13965381,56.70909037,88.91197467
86969388.67,10.14360623,56.70841793,89.12586279
87002666.23,10.14755865,56.7077455,89.3397509
87035943.78,10.15151107,56.70707306,89.55363902
87069221.33,10.15546349,56.70640062,89.76752714
87102498.88,10.15941591,56.70572818,89.98141525
87135776.43,10.16336833,56.70505575,90.19530337
87169053.98,10.16732075,56.70438331,90.40919148
87202331.53,10.17127317,56.70371087,90.6230796
87235609.08,10.17522559,56.70303843,90.83696772
87268886.63,10.17917801,56.70236599,91.05085583
87302164.18,10.18313043,56.70169356,91.26474395
87335441.73,10.18708285,56.70102112,91.47863206
87368719.28,10.19103527,56.70034868,91.69252018
87401996.83,10.19498768,56.69967624,91.90640829
87435274.39,10.1989401,56.69900381,92.12029641
87468551.94,10.20289252,56.69833137,92.33418453
87501829.49,10.20684494,56.69765893,92.54807264
87535107.04,10.21079736,56.69698649,92.76196076
87568384.59,10.21474978,56.69631406,92.97584887
87601662.14,10.2187022,56.69564162,93.18973699
87634939.69,10.22265462,56.69496918,93.40362511
87668217.24,10.22660704,56.69429674,93.61751322
87701494.79,10.23055946,56.69362431,93.83140134
87734772.34,10.23451188,56.69295187,94.04528945
87768049.89,10.2384643,56.69227943,94.25917757
87801327.44,10.24241672,56.69160699,94.47306569
87834605,10.24636914,56.69093456,94.6869538
87867882.55,10.25032156,56.69026212,94.90084192
87901160.1,10.25427397,56.68958968,95.11473003
87934437.65,10.25822639,56.68891724,95.32861815
87967715.2,10.26217881,56.6882448,95.54250627
88000992.75,10.26613123,56.68757237,95.75639438
88034270.3,10.27008365,56.68689993,95.9702825
88067547.85,10.27403607,56.68622749,96.18417061
88100825.4,10.27798849,56.68555505,96.39805873
88134102.95,10.28194091,56.68488262,96.61194684
88167380.5,10.28589333,56.68421018,96.82583496
88200658.05,10.28984575,56.68353774,97.03972308
88233935.61,10.29379817,56.6828653,97.25361119
88267213.16,10.29775059,56.68219287,97.46749931
88300490.71,10.30170301,56.68152043,97.68138742
88333768.26,10.30565543,56.68084799,97.89527554
88367045.81,10.30960785,56.68017555,98.10916366
88400323.36,10.31356026,56.67950312,98.32305177
88433600.91,10.31751268,56.67883068,98.53693989
88466878.46,10.3214651,56.67815824,98.750828
88500156.01,10.32541752,56.6774858,98.96471612
88533433.56,10.32936994,56.67681337,99.17860424
88566711.11,10.33332236,56.67614093,99.39249235
88599988.66,10.33727478,56.67546849,99.60638047
88633266.22,10.3412272,56.67479605,99.82026858
88666543.77,10.34517962,56.67412361,100.0341567
88699821.32,10.34913204,56.67345118,100.2480448
88733098.87,10.35308446,56.67277874,100.4619329
88766376.42,10.35703688,56.6721063,100.675821
88799653.97,10.3609893,56.67143386,100.8897092
88832931.52,10.36494172,56.67076143,101.1035973
88866209.07,10.36889413,56.67008899,101.3174854
88899486.62,10.37284655,56.66941655,101.5313735
88932764.17,10.37679897,56.66874411,101.7452616
88966041.72,10.38075139,56.66807168,101.9591497
88999319.27,10.38470381,56.66739924,102.1730379
89032596.83,10.38865623,56.6667268,102.386926
89065874.38,10.39260865,56.66605436,102.6008141
89099151.93,10.39656107,56.66538193,102.8147022
89132429.48,10.40051349,56.66470949,103.0285903
89165707.03,10.40446591,56.66403705,103.2424784
89198984.58,10.40841833,56.66336461,103.4563666
89232262.13,10.41237075,56.66269218,103.6702547
89265539.68,10.41632317,56.66201974,103.8841428
89298817.23,10.42027559,56.6613473,104.0980309
89332094.78,10.42422801,56.66067486,104.311919
89365372.33,10.42818042,56.66000242,104.5258071
89398649.88,10.43213284,56.65932999,104.7396952
89431927.43,10.43608526,56.65865755,104.9535834
89465204.99,10.44003768,56.65798511,105.1674715
89498482.54,10.4439901,56.65731267,105.3813596
89531760.09,10.44794252,56.65664024,105.5952477
89565037.64,10.45189494,56.6559678,105.8091358
89598315.19,10.45584736,56.65529536,106.0230239
89631592.74,10.45979978,56.65462292,106.2369121
89664870.29,10.4637522,56.65395049,106.4508002
89698147.84,10.46770462,56.65327805,106.6646883
89731425.39,10.47165704,56.65260561,106.8785764
89764702.94,10.47560946,56.65193317,107.0924645
89797980.49,10.47956188,56.65126074,107.3063526
89831258.04,10.4835143,56.6505883,107.5202408
89864535.6,10.48746671,56.64991586,107.7341289
89897813.15,10.49141913,56.64924342,107.948017
89931090.7,10.49537155,56.64857099,108.1619051
89964368.25,10.49932397,56.64789855,108.3757932
89997645.8,10.50327639,56.64722611,108.5896813
90030923.35,10.50722881,56.64655367,108.8035695
90064200.9,10.51118123,56.64588123,109.0174576
90097478.45,10.51513365,56.6452088,109.2313457
90130756,10.51908607,56.64453636,109.4452338
90164033.55,10.52303849,56.64386392,109.6591219
90197311.1,10.52699091,56.64319148,109.87301
90230588.65,10.53094333,56.64251905,110.0868981
90263866.21,10.53489575,56.64184661,110.3007863
90297143.76,10.53884817,56.64117417,110.5146744
90330421.31,10.54280058,56.64050173,110.7285625
90363698.86,10.546753,56.6398293,110.9424506
90396976.41,10.55070542,56.63915686,111.1563387
90430253.96,10.55465784,56.63848442,111.3702268
90463531.51,10.55861026,56.63781198,111.584115
90496809.06,10.56256268,56.63713955,111.7980031
90530086.61,10.5665151,56.63646711,112.0118912
90563364.16,10.57046752,56.63579467,112.2257793
90596641.71,10.57441994,56.63512223,112.4396674
90629919.26,10.57837236,56.6344498,112.6535555
90663196.82,10.58232478,56.63377736,112.8674437
90696474.37,10.5862772,56.63310492,113.0813318
90729751.92,10.59022962,56.63243248,113.2952199
90763029.47,10.59418204,56.63176004,113.509108
90796307.02,10.59813446,56.63108761,113.7229961
90829584.57,10.60208687,56.63041517,113.9368842
90862862.12,10.60603929,56.62974273,114.1507723
90896139.67,10.60999171,56.62907029,114.3646605
90929417.22,10.61394413,56.62839786,114.5785486
90962694.77,10.61789655,56.62772542,114.7924367
90995972.32,10.62184897,56.62705298,115.0063248
91029249.87,10.62580139,56.62638054,115.2202129
91062527.43,10.62975381,56.62570811,115.434101
91095804.98,10.63370623,56.62503567,115.6479892
91129082.53,10.63765865,56.62436323,115.8618773
91162360.08,10.64161107,56.62369079,116.0757654
91195637.63,10.64556349,56.62301836,116.2896535
91228915.18,10.64951591,56.62234592,116.5035416
91262192.73,10.65346833,56.62167348,116.7174297
91295470.28,10.65742075,56.62100104,116.9313179
91328747.83,10.66137316,56.62032861,117.145206
91362025.38,10.66532558,56.61965617,117.3590941
91395302.93,10.669278,56.61898373,117.5729822
91428580.48,10.67323042,56.61831129,117.7868703
91461858.04,10.67718284,56.61763885,118.0007584
91495135.59,10.68113526,56.61696642,118.2146466
91528413.14,10.68508768,56.61629398,118.4285347
91561690.69,10.6890401,56.61562154,118.6424228
91594968.24,10.69299252,56.6149491,118.8563109
91628245.79,10.69694494,56.61427667,119.070199
91661523.34,10.70089736,56.61360423,119.2840871
91694800.89,10.70484978,56.61293179,119.4979752
91728078.44,10.7088022,56.61225935,119.7118634
91761355.99,10.71275462,56.61158692,119.9257515
91794633.54,10.71670703,56.61091448,120.1396396
91827911.09,10.72065945,56.61024204,120.3535277
91861188.64,10.72461187,56.6095696,120.5674158
91894466.2,10.72856429,56.60889717,120.7813039
91927743.75,10.73251671,56.60822473,120.9951921
91961021.3,10.73646913,56.60755229,121.2090802
91994298.85,10.74042155,56.60687985,121.4229683
92027576.4,10.74437397,56.60620742,121.6368564
92060853.95,10.74832639,56.60553498,121.8507445
92094131.5,10.75227881,56.60486254,122.0646326
92127409.05,10.75623123,56.6041901,122.2785208
92160686.6,10.76018365,56.60351766,122.4924089
92193964.15,10.76413607,56.60284523,122.706297
92227241.7,10.76808849,56.60217279,122.9201851
92260519.25,10.77204091,56.60150035,123.1340732
92293796.81,10.77599332,56.60082791,123.3479613
92327074.36,10.77994574,56.60015548,123.5618494
92360351.91,10.78389816,56.59948304,123.7757376
92393629.46,10.78785058,56.5988106,123.9896257
92426907.01,10.791803,56.59813816,124.2035138
92460184.56,10.79575542,56.59746573,124.4174019
92493462.11,10.79970784,56.59679329,124.63129
92526739.66,10.80366026,56.59612085,124.8451781
92560017.21,10.80761268,56.59544841,125.0590663
92593294.76,10.8115651,56.59477598,125.2729544
92626572.31,10.81551752,56.59410354,125.4868425
92659849.86,10.81946994,56.5934311,125.7007306
92693127.42,10.82342236,56.59275866,125.9146187
92726404.97,10.82737478,56.59208623,126.1285068
92759682.52,10.8313272,56.59141379,126.342395
92792960.07,10.83527961,56.59074135,126.5562831
92826237.62,10.83923203,56.59006891,126.7701712
92859515.17,10.84318445,56.58939647,126.9840593
92892792.72,10.84713687,56.58872404,127.1979474
92926070.27,10.85108929,56.5880516,127.4118355
92959347.82,10.85504171,56.58737916,127.6257237
92992625.37,10.85899413,56.58670672,127.8396118
93025902.92,10.86294655,56.58603429,128.0534999
93059180.47,10.86689897,56.58536185,128.267388
93092458.03,10.87085139,56.58468941,128.4812761
93125735.58,10.87480381,56.58401697,128.6951642
93159013.13,10.87875623,56.58334454,128.9090523
93192290.68,10.88270865,56.5826721,129.1229405
93225568.23,10.88666107,56.58199966,129.3368286
93258845.78,10.89061348,56.58132722,129.5507167
93292123.33,10.8945659,56.58065479,129.7646048
93325400.88,10.89851832,56.57998235,129.9784929
93358678.43,10.90247074,56.57930991,130.192381
93391955.98,10.90642316,56.57863747,130.4062692
93425233.53,10.91037558,56.57796504,130.6201573
93458511.08,10.914328,56.5772926,130.8340454
93491788.64,10.91828042,56.57662016,131.0479335
93525066.19,10.92223284,56.57594772,131.2618216
93558343.74,10.92618526,56.57527528,131.4757097
93591621.29,10.93013768,56.57460285,131.6895979
93624898.84,10.9340901,56.57393041,131.903486
93658176.39,10.93804252,56.57325797,132.1173741
93691453.94,10.94199494,56.57258553,132.3312622
93724731.49,10.94594736,56.5719131,132.5451503
93758009.04,10.94989977,56.57124066,132.7590384
93791286.59,10.95385219,56.57056822,132.9729265
93824564.14,10.95780461,56.56989578,133.1868147
93857841.69,10.96175703,56.56922335,133.4007028
93891119.24,10.96570945,56.56855091,133.6145909
93924396.8,10.96966187,56.56787847,133.828479
93957674.35,10.97361429,56.56720603,134.0423671
93990951.9,10.97756671,56.5665336,134.2562552
94024229.45,10.98151913,56.56586116,134.4701434
94057507,10.98547155,56.56518872,134.6840315
94090784.55,10.98942397,56.56451628,134.8979196
94124062.1,10.99337639,56.56384385,135.1118077
94157339.65,10.99732881,56.56317141,135.3256958
94190617.2,11.00128123,56.56249897,135.5395839
94223894.75,11.00523365,56.56182653,135.7534721
94257172.3,11.00918606,56.56115409,135.9673602
94290449.85,11.01313848,56.56048166,136.1812483
94323727.41,11.0170909,56.55980922,136.3951364
94357004.96,11.02104332,56.55913678,136.6090245
94390282.51,11.02499574,56.55846434,136.8229126
94423560.06,11.02894816,56.55779191,137.0368008
94456837.61,11.03290058,56.55711947,137.2506889
94490115.16,11.036853,56.55644703,137.464577
94523392.71,11.04080542,56.55577459,137.6784651
